"reference_date","location","horizon","target","target_end_date","output_type","output_type_id","value"
2026-03-07,"el-paso",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,0
2026-03-07,"el-paso",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,0
2026-03-07,"el-paso",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,1.07
2026-03-07,"el-paso",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,1.39
2026-03-07,"el-paso",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,1.74032282282282
2026-03-07,"el-paso",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,2.71983683683684
2026-03-07,"el-paso",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,4.16635435435435
2026-03-07,"el-paso",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,6.28641516516514
2026-03-07,"el-paso",2,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
2026-03-07,"el-paso",2,"Flu ED visits pct",2026-03-21,"quantile",0.05,0
2026-03-07,"el-paso",2,"Flu ED visits pct",2026-03-21,"quantile",0.1,0
2026-03-07,"el-paso",2,"Flu ED visits pct",2026-03-21,"quantile",0.25,0.848495995995996
2026-03-07,"el-paso",2,"Flu ED visits pct",2026-03-21,"quantile",0.5,1.39
2026-03-07,"el-paso",2,"Flu ED visits pct",2026-03-21,"quantile",0.75,1.94680930930931
2026-03-07,"el-paso",2,"Flu ED visits pct",2026-03-21,"quantile",0.9,3.30033233233233
2026-03-07,"el-paso",2,"Flu ED visits pct",2026-03-21,"quantile",0.95,5.11294494494492
2026-03-07,"el-paso",2,"Flu ED visits pct",2026-03-21,"quantile",0.975,7.43937437437436
2026-03-07,"el-paso",3,"Flu ED visits pct",2026-03-28,"quantile",0.025,0
2026-03-07,"el-paso",3,"Flu ED visits pct",2026-03-28,"quantile",0.05,0
2026-03-07,"el-paso",3,"Flu ED visits pct",2026-03-28,"quantile",0.1,0
2026-03-07,"el-paso",3,"Flu ED visits pct",2026-03-28,"quantile",0.25,0.617542542542542
2026-03-07,"el-paso",3,"Flu ED visits pct",2026-03-28,"quantile",0.5,1.39
2026-03-07,"el-paso",3,"Flu ED visits pct",2026-03-28,"quantile",0.75,2.23099099099099
2026-03-07,"el-paso",3,"Flu ED visits pct",2026-03-28,"quantile",0.9,4.07921321321322
2026-03-07,"el-paso",3,"Flu ED visits pct",2026-03-28,"quantile",0.95,6.42148198198197
2026-03-07,"el-paso",3,"Flu ED visits pct",2026-03-28,"quantile",0.975,8.00230580580579
2026-03-07,"eugene",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,1.595
2026-03-07,"eugene",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,2.2775
2026-03-07,"eugene",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,2.72
2026-03-07,"eugene",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,3.14
2026-03-07,"eugene",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,3.19
2026-03-07,"eugene",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,3.24
2026-03-07,"eugene",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,3.66
2026-03-07,"eugene",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,4.1025
2026-03-07,"eugene",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,4.785
2026-03-07,"eugene",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,0.858371371371371
2026-03-07,"eugene",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,1.59775075075075
2026-03-07,"eugene",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,2.24797997997998
2026-03-07,"eugene",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,2.97935185185185
2026-03-07,"eugene",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,3.19
2026-03-07,"eugene",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,3.41022522522523
2026-03-07,"eugene",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,4.12447947947948
2026-03-07,"eugene",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,4.79914814814815
2026-03-07,"eugene",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,5.34426651651652
2026-03-07,"eugene",2,"Flu ED visits pct",2026-03-21,"quantile",0.025,0.34393018018018
2026-03-07,"eugene",2,"Flu ED visits pct",2026-03-21,"quantile",0.05,1.11647947947948
2026-03-07,"eugene",2,"Flu ED visits pct",2026-03-21,"quantile",0.1,1.8623003003003
2026-03-07,"eugene",2,"Flu ED visits pct",2026-03-21,"quantile",0.25,2.75953703703704
2026-03-07,"eugene",2,"Flu ED visits pct",2026-03-21,"quantile",0.5,3.19
2026-03-07,"eugene",2,"Flu ED visits pct",2026-03-21,"quantile",0.75,3.63101101101101
2026-03-07,"eugene",2,"Flu ED visits pct",2026-03-21,"quantile",0.9,4.47045445445445
2026-03-07,"eugene",2,"Flu ED visits pct",2026-03-21,"quantile",0.95,4.96982332332333
2026-03-07,"eugene",2,"Flu ED visits pct",2026-03-21,"quantile",0.975,5.91797872872873
2026-03-07,"eugene",3,"Flu ED visits pct",2026-03-28,"quantile",0.025,0.0356073573573575
2026-03-07,"eugene",3,"Flu ED visits pct",2026-03-28,"quantile",0.05,0.676057057057057
2026-03-07,"eugene",3,"Flu ED visits pct",2026-03-28,"quantile",0.1,1.58607507507508
2026-03-07,"eugene",3,"Flu ED visits pct",2026-03-28,"quantile",0.25,2.56145395395395
2026-03-07,"eugene",3,"Flu ED visits pct",2026-03-28,"quantile",0.5,3.19
2026-03-07,"eugene",3,"Flu ED visits pct",2026-03-28,"quantile",0.75,3.76668168168168
2026-03-07,"eugene",3,"Flu ED visits pct",2026-03-28,"quantile",0.9,4.71020520520521
2026-03-07,"eugene",3,"Flu ED visits pct",2026-03-28,"quantile",0.95,5.54217317317317
2026-03-07,"eugene",3,"Flu ED visits pct",2026-03-28,"quantile",0.975,6.22856081081081
2026-03-07,"fay-area",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,2.41796546546547
2026-03-07,"fay-area",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,3.054
2026-03-07,"fay-area",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,3.52909009009009
2026-03-07,"fay-area",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,3.88
2026-03-07,"fay-area",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,3.95
2026-03-07,"fay-area",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,4.02
2026-03-07,"fay-area",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,4.37090990990991
2026-03-07,"fay-area",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,4.846
2026-03-07,"fay-area",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,5.48203453453453
2026-03-07,"fay-area",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,1.49271721721722
2026-03-07,"fay-area",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,2.46257857857858
2026-03-07,"fay-area",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,3.11898298298298
2026-03-07,"fay-area",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,3.72955955955956
2026-03-07,"fay-area",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,3.95
2026-03-07,"fay-area",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,4.18
2026-03-07,"fay-area",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,4.78320920920921
2026-03-07,"fay-area",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,5.55474774774775
2026-03-07,"fay-area",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,6.47017717717717
2026-03-07,"fay-area",2,"Flu ED visits pct",2026-03-21,"quantile",0.025,0.673427427427428
2026-03-07,"fay-area",2,"Flu ED visits pct",2026-03-21,"quantile",0.05,1.77072772772773
2026-03-07,"fay-area",2,"Flu ED visits pct",2026-03-21,"quantile",0.1,2.76081081081081
2026-03-07,"fay-area",2,"Flu ED visits pct",2026-03-21,"quantile",0.25,3.5762987987988
2026-03-07,"fay-area",2,"Flu ED visits pct",2026-03-21,"quantile",0.5,3.95
2026-03-07,"fay-area",2,"Flu ED visits pct",2026-03-21,"quantile",0.75,4.33
2026-03-07,"fay-area",2,"Flu ED visits pct",2026-03-21,"quantile",0.9,5.13713913913914
2026-03-07,"fay-area",2,"Flu ED visits pct",2026-03-21,"quantile",0.95,5.97235435435435
2026-03-07,"fay-area",2,"Flu ED visits pct",2026-03-21,"quantile",0.975,7.26994744744746
2026-03-07,"fay-area",3,"Flu ED visits pct",2026-03-28,"quantile",0.025,0.226216466466467
2026-03-07,"fay-area",3,"Flu ED visits pct",2026-03-28,"quantile",0.05,1.50461811811812
2026-03-07,"fay-area",3,"Flu ED visits pct",2026-03-28,"quantile",0.1,2.34378378378378
2026-03-07,"fay-area",3,"Flu ED visits pct",2026-03-28,"quantile",0.25,3.4
2026-03-07,"fay-area",3,"Flu ED visits pct",2026-03-28,"quantile",0.5,3.95
2026-03-07,"fay-area",3,"Flu ED visits pct",2026-03-28,"quantile",0.75,4.47
2026-03-07,"fay-area",3,"Flu ED visits pct",2026-03-28,"quantile",0.9,5.54608108108108
2026-03-07,"fay-area",3,"Flu ED visits pct",2026-03-28,"quantile",0.95,6.57367967967968
2026-03-07,"fay-area",3,"Flu ED visits pct",2026-03-28,"quantile",0.975,7.5851091091091
2026-03-07,"florence",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,0
2026-03-07,"florence",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,0
2026-03-07,"florence",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,1.46
2026-03-07,"florence",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,2.07
2026-03-07,"florence",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,2.26
2026-03-07,"florence",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,2.45
2026-03-07,"florence",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,3.06
2026-03-07,"florence",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,4.5875
2026-03-07,"florence",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,5.6775
2026-03-07,"florence",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,0
2026-03-07,"florence",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,0
2026-03-07,"florence",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,0.0354854854854851
2026-03-07,"florence",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,1.78921921921922
2026-03-07,"florence",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,2.26
2026-03-07,"florence",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,2.68923173173173
2026-03-07,"florence",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,4.53934134134134
2026-03-07,"florence",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,5.6732012012012
2026-03-07,"florence",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,6.88890240240237
2026-03-07,"florence",2,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
2026-03-07,"florence",2,"Flu ED visits pct",2026-03-21,"quantile",0.05,0
2026-03-07,"florence",2,"Flu ED visits pct",2026-03-21,"quantile",0.1,0
2026-03-07,"florence",2,"Flu ED visits pct",2026-03-21,"quantile",0.25,1.50830830830831
2026-03-07,"florence",2,"Flu ED visits pct",2026-03-21,"quantile",0.5,2.26
2026-03-07,"florence",2,"Flu ED visits pct",2026-03-21,"quantile",0.75,3.0418968968969
2026-03-07,"florence",2,"Flu ED visits pct",2026-03-21,"quantile",0.9,5.07319019019019
2026-03-07,"florence",2,"Flu ED visits pct",2026-03-21,"quantile",0.95,6.08783933933934
2026-03-07,"florence",2,"Flu ED visits pct",2026-03-21,"quantile",0.975,7.26526001001001
2026-03-07,"florence",3,"Flu ED visits pct",2026-03-28,"quantile",0.025,0
2026-03-07,"florence",3,"Flu ED visits pct",2026-03-28,"quantile",0.05,0
2026-03-07,"florence",3,"Flu ED visits pct",2026-03-28,"quantile",0.1,0
2026-03-07,"florence",3,"Flu ED visits pct",2026-03-28,"quantile",0.25,1.11783033033033
2026-03-07,"florence",3,"Flu ED visits pct",2026-03-28,"quantile",0.5,2.26
2026-03-07,"florence",3,"Flu ED visits pct",2026-03-28,"quantile",0.75,3.39245745745746
2026-03-07,"florence",3,"Flu ED visits pct",2026-03-28,"quantile",0.9,5.48674174174172
2026-03-07,"florence",3,"Flu ED visits pct",2026-03-28,"quantile",0.95,6.92076126126126
2026-03-07,"florence",3,"Flu ED visits pct",2026-03-28,"quantile",0.975,8.03226351351351
2026-03-07,"floyd",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,0
2026-03-07,"floyd",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,1.105
2026-03-07,"floyd",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,2.12
2026-03-07,"floyd",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,2.75
2026-03-07,"floyd",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,2.92
2026-03-07,"floyd",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,3.09
2026-03-07,"floyd",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,3.72
2026-03-07,"floyd",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,4.735
2026-03-07,"floyd",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,6.7625
2026-03-07,"floyd",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,0
2026-03-07,"floyd",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,0
2026-03-07,"floyd",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,1.12955555555556
2026-03-07,"floyd",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,2.47224974974975
2026-03-07,"floyd",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,2.92
2026-03-07,"floyd",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,3.33042042042042
2026-03-07,"floyd",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,4.73772972972973
2026-03-07,"floyd",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,6.57867217217218
2026-03-07,"floyd",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,7.65694519519519
2026-03-07,"floyd",2,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
2026-03-07,"floyd",2,"Flu ED visits pct",2026-03-21,"quantile",0.05,0
2026-03-07,"floyd",2,"Flu ED visits pct",2026-03-21,"quantile",0.1,0.285698698698698
2026-03-07,"floyd",2,"Flu ED visits pct",2026-03-21,"quantile",0.25,2.21705705705706
2026-03-07,"floyd",2,"Flu ED visits pct",2026-03-21,"quantile",0.5,2.92
2026-03-07,"floyd",2,"Flu ED visits pct",2026-03-21,"quantile",0.75,3.64533033033033
2026-03-07,"floyd",2,"Flu ED visits pct",2026-03-21,"quantile",0.9,5.43328028028028
2026-03-07,"floyd",2,"Flu ED visits pct",2026-03-21,"quantile",0.95,7.22969219219218
2026-03-07,"floyd",2,"Flu ED visits pct",2026-03-21,"quantile",0.975,8.34443318318318
2026-03-07,"floyd",3,"Flu ED visits pct",2026-03-28,"quantile",0.025,0
2026-03-07,"floyd",3,"Flu ED visits pct",2026-03-28,"quantile",0.05,0
2026-03-07,"floyd",3,"Flu ED visits pct",2026-03-28,"quantile",0.1,0
2026-03-07,"floyd",3,"Flu ED visits pct",2026-03-28,"quantile",0.25,1.84161161161161
2026-03-07,"floyd",3,"Flu ED visits pct",2026-03-28,"quantile",0.5,2.92
2026-03-07,"floyd",3,"Flu ED visits pct",2026-03-28,"quantile",0.75,3.98771521521521
2026-03-07,"floyd",3,"Flu ED visits pct",2026-03-28,"quantile",0.9,6.11362362362363
2026-03-07,"floyd",3,"Flu ED visits pct",2026-03-28,"quantile",0.95,7.81201951951952
2026-03-07,"floyd",3,"Flu ED visits pct",2026-03-28,"quantile",0.975,9.22011161161161
2026-03-07,"frederick",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,0
2026-03-07,"frederick",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,0.0949999999999999
2026-03-07,"frederick",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,0.925
2026-03-07,"frederick",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,1.56
2026-03-07,"frederick",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,1.76
2026-03-07,"frederick",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,1.96
2026-03-07,"frederick",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,2.595
2026-03-07,"frederick",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,3.425
2026-03-07,"frederick",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,3.9
2026-03-07,"frederick",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,0
2026-03-07,"frederick",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,0
2026-03-07,"frederick",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,0.198972972972974
2026-03-07,"frederick",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,1.27313063063063
2026-03-07,"frederick",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,1.76
2026-03-07,"frederick",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,2.26598348348348
2026-03-07,"frederick",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,3.43500800800801
2026-03-07,"frederick",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,4.10650400400399
2026-03-07,"frederick",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,5.01893193193193
2026-03-07,"frederick",2,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
2026-03-07,"frederick",2,"Flu ED visits pct",2026-03-21,"quantile",0.05,0
2026-03-07,"frederick",2,"Flu ED visits pct",2026-03-21,"quantile",0.1,0
2026-03-07,"frederick",2,"Flu ED visits pct",2026-03-21,"quantile",0.25,0.924466966966967
2026-03-07,"frederick",2,"Flu ED visits pct",2026-03-21,"quantile",0.5,1.76
2026-03-07,"frederick",2,"Flu ED visits pct",2026-03-21,"quantile",0.75,2.55491491491491
2026-03-07,"frederick",2,"Flu ED visits pct",2026-03-21,"quantile",0.9,3.73371971971972
2026-03-07,"frederick",2,"Flu ED visits pct",2026-03-21,"quantile",0.95,4.78637137137138
2026-03-07,"frederick",2,"Flu ED visits pct",2026-03-21,"quantile",0.975,5.63590515515515
2026-03-07,"frederick",3,"Flu ED visits pct",2026-03-28,"quantile",0.025,0
2026-03-07,"frederick",3,"Flu ED visits pct",2026-03-28,"quantile",0.05,0
2026-03-07,"frederick",3,"Flu ED visits pct",2026-03-28,"quantile",0.1,0
2026-03-07,"frederick",3,"Flu ED visits pct",2026-03-28,"quantile",0.25,0.671936936936937
2026-03-07,"frederick",3,"Flu ED visits pct",2026-03-28,"quantile",0.5,1.76
2026-03-07,"frederick",3,"Flu ED visits pct",2026-03-28,"quantile",0.75,2.84482732732733
2026-03-07,"frederick",3,"Flu ED visits pct",2026-03-28,"quantile",0.9,4.10237937937938
2026-03-07,"frederick",3,"Flu ED visits pct",2026-03-28,"quantile",0.95,5.16124774774775
2026-03-07,"frederick",3,"Flu ED visits pct",2026-03-28,"quantile",0.975,6.08526126126126
2026-03-07,"georgia",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,0
2026-03-07,"georgia",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,0.88
2026-03-07,"georgia",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,1.39
2026-03-07,"georgia",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,1.79
2026-03-07,"georgia",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,1.86
2026-03-07,"georgia",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,1.93
2026-03-07,"georgia",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,2.33
2026-03-07,"georgia",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,2.84
2026-03-07,"georgia",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,3.83
2026-03-07,"georgia",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,0
2026-03-07,"georgia",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,0
2026-03-07,"georgia",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,0.916938938938939
2026-03-07,"georgia",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,1.64022522522523
2026-03-07,"georgia",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,1.86
2026-03-07,"georgia",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,2.08957957957958
2026-03-07,"georgia",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,2.79168268268268
2026-03-07,"georgia",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,3.89377877877878
2026-03-07,"georgia",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,4.6466036036036
2026-03-07,"georgia",2,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
2026-03-07,"georgia",2,"Flu ED visits pct",2026-03-21,"quantile",0.05,0
2026-03-07,"georgia",2,"Flu ED visits pct",2026-03-21,"quantile",0.1,0.472187187187187
2026-03-07,"georgia",2,"Flu ED visits pct",2026-03-21,"quantile",0.25,1.43133883883884
2026-03-07,"georgia",2,"Flu ED visits pct",2026-03-21,"quantile",0.5,1.86
2026-03-07,"georgia",2,"Flu ED visits pct",2026-03-21,"quantile",0.75,2.25982732732733
2026-03-07,"georgia",2,"Flu ED visits pct",2026-03-21,"quantile",0.9,3.22875375375376
2026-03-07,"georgia",2,"Flu ED visits pct",2026-03-21,"quantile",0.95,4.38762612612612
2026-03-07,"georgia",2,"Flu ED visits pct",2026-03-21,"quantile",0.975,5.2197957957958
2026-03-07,"georgia",3,"Flu ED visits pct",2026-03-28,"quantile",0.025,0
2026-03-07,"georgia",3,"Flu ED visits pct",2026-03-28,"quantile",0.05,0
2026-03-07,"georgia",3,"Flu ED visits pct",2026-03-28,"quantile",0.1,0.0244964964964963
2026-03-07,"georgia",3,"Flu ED visits pct",2026-03-28,"quantile",0.25,1.28978978978979
2026-03-07,"georgia",3,"Flu ED visits pct",2026-03-28,"quantile",0.5,1.86
2026-03-07,"georgia",3,"Flu ED visits pct",2026-03-28,"quantile",0.75,2.45553553553554
2026-03-07,"georgia",3,"Flu ED visits pct",2026-03-28,"quantile",0.9,3.59943243243243
2026-03-07,"georgia",3,"Flu ED visits pct",2026-03-28,"quantile",0.95,4.8909064064064
2026-03-07,"georgia",3,"Flu ED visits pct",2026-03-28,"quantile",0.975,5.361248998999
2026-03-07,"greenville",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,0
2026-03-07,"greenville",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,0.647499999999999
2026-03-07,"greenville",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,1.765
2026-03-07,"greenville",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,2.52
2026-03-07,"greenville",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,2.61
2026-03-07,"greenville",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,2.7
2026-03-07,"greenville",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,3.455
2026-03-07,"greenville",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,4.57250000000001
2026-03-07,"greenville",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,6.15125
2026-03-07,"greenville",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,0
2026-03-07,"greenville",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,0
2026-03-07,"greenville",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,0.746063063063061
2026-03-07,"greenville",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,2.22634884884885
2026-03-07,"greenville",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,2.61
2026-03-07,"greenville",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,2.96103853853854
2026-03-07,"greenville",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,4.30933833833834
2026-03-07,"greenville",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,6.16671821821821
2026-03-07,"greenville",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,7.31467317317318
2026-03-07,"greenville",2,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
2026-03-07,"greenville",2,"Flu ED visits pct",2026-03-21,"quantile",0.05,0
2026-03-07,"greenville",2,"Flu ED visits pct",2026-03-21,"quantile",0.1,0
2026-03-07,"greenville",2,"Flu ED visits pct",2026-03-21,"quantile",0.25,1.88347097097097
2026-03-07,"greenville",2,"Flu ED visits pct",2026-03-21,"quantile",0.5,2.61
2026-03-07,"greenville",2,"Flu ED visits pct",2026-03-21,"quantile",0.75,3.29588588588588
2026-03-07,"greenville",2,"Flu ED visits pct",2026-03-21,"quantile",0.9,5.20404804804805
2026-03-07,"greenville",2,"Flu ED visits pct",2026-03-21,"quantile",0.95,6.95293843843843
2026-03-07,"greenville",2,"Flu ED visits pct",2026-03-21,"quantile",0.975,8.04773748748748
2026-03-07,"greenville",3,"Flu ED visits pct",2026-03-28,"quantile",0.025,0
2026-03-07,"greenville",3,"Flu ED visits pct",2026-03-28,"quantile",0.05,0
2026-03-07,"greenville",3,"Flu ED visits pct",2026-03-28,"quantile",0.1,0
2026-03-07,"greenville",3,"Flu ED visits pct",2026-03-28,"quantile",0.25,1.58677927927928
2026-03-07,"greenville",3,"Flu ED visits pct",2026-03-28,"quantile",0.5,2.61
2026-03-07,"greenville",3,"Flu ED visits pct",2026-03-28,"quantile",0.75,3.54446446446447
2026-03-07,"greenville",3,"Flu ED visits pct",2026-03-28,"quantile",0.9,5.96577977977978
2026-03-07,"greenville",3,"Flu ED visits pct",2026-03-28,"quantile",0.95,7.45705805805805
2026-03-07,"greenville",3,"Flu ED visits pct",2026-03-28,"quantile",0.975,8.52998323323323
2026-03-07,"hall",0,"Flu ED visits pct",2026-03-07,"quantile",0.025,0
2026-03-07,"hall",0,"Flu ED visits pct",2026-03-07,"quantile",0.05,0.105
2026-03-07,"hall",0,"Flu ED visits pct",2026-03-07,"quantile",0.1,1.145
2026-03-07,"hall",0,"Flu ED visits pct",2026-03-07,"quantile",0.25,1.61
2026-03-07,"hall",0,"Flu ED visits pct",2026-03-07,"quantile",0.5,1.75
2026-03-07,"hall",0,"Flu ED visits pct",2026-03-07,"quantile",0.75,1.89
2026-03-07,"hall",0,"Flu ED visits pct",2026-03-07,"quantile",0.9,2.355
2026-03-07,"hall",0,"Flu ED visits pct",2026-03-07,"quantile",0.95,3.395
2026-03-07,"hall",0,"Flu ED visits pct",2026-03-07,"quantile",0.975,4.20625
2026-03-07,"hall",1,"Flu ED visits pct",2026-03-14,"quantile",0.025,0
2026-03-07,"hall",1,"Flu ED visits pct",2026-03-14,"quantile",0.05,0
2026-03-07,"hall",1,"Flu ED visits pct",2026-03-14,"quantile",0.1,0.123805805805806
2026-03-07,"hall",1,"Flu ED visits pct",2026-03-14,"quantile",0.25,1.43497747747748
2026-03-07,"hall",1,"Flu ED visits pct",2026-03-14,"quantile",0.5,1.75
2026-03-07,"hall",1,"Flu ED visits pct",2026-03-14,"quantile",0.75,2.06253753753754
2026-03-07,"hall",1,"Flu ED visits pct",2026-03-14,"quantile",0.9,3.27694494494495
2026-03-07,"hall",1,"Flu ED visits pct",2026-03-14,"quantile",0.95,4.04775525525526
2026-03-07,"hall",1,"Flu ED visits pct",2026-03-14,"quantile",0.975,4.77932107107105
2026-03-07,"hall",2,"Flu ED visits pct",2026-03-21,"quantile",0.025,0
2026-03-07,"hall",2,"Flu ED visits pct",2026-03-21,"quantile",0.05,0
